yymmdd,dec_year,year,month,day,day_of_year,sin_doy,cos_doy,Depth,set_depths,Chl,Temp,O2,NO3,PO4,POC,PON,PP
1991-03-21,1991.2164383561644,1991,3,21,80,0.9813064702716093,0.19245158197082998,140.0,140,0.181,19.184,227.5,0.39,0.0,30.34,7.41,0.01
1991-04-05,1991.2575342465752,1991,4,5,95,0.9979171608653922,-0.06450844944931623,60.0,60,0.247,19.413,230.0,0.26,0.0,37.01,6.32,4.58
1991-04-05,1991.2575342465752,1991,4,5,95,0.9979171608653922,-0.06450844944931623,80.0,80,0.206,19.416,229.2,0.27,0.0,25.96,5.11,1.43
1991-04-05,1991.2575342465752,1991,4,5,95,0.9979171608653922,-0.06450844944931623,100.0,100,0.255,19.416,230.1,0.3,0.0,29.52,5.84,0.22
1991-04-05,1991.2575342465752,1991,4,5,95,0.9979171608653922,-0.06450844944931623,120.0,120,0.148,19.412,229.7,0.34,0.0,21.06,4.98,0.0
1991-04-05,1991.2575342465752,1991,4,5,95,0.9979171608653922,-0.06450844944931623,140.0,140,0.123,19.36,227.2,0.4,0.0,8.84,3.63,0.03
1991-04-16,1991.2876712328766,1991,4,16,106,0.9679377830240642,-0.25119006388481935,1.0,1,0.082,19.879,231.4,0.0,0.0,38.66,7.11,9.71
1991-04-16,1991.2876712328766,1991,4,16,106,0.9679377830240642,-0.25119006388481935,20.0,20,0.137,19.536,231.2,0.0,0.0,42.62,7.87,10.91
1991-04-16,1991.2876712328766,1991,4,16,106,0.9679377830240642,-0.25119006388481935,40.0,40,0.167,19.488,230.7,0.0,0.0,42.32,9.14,8.38
1991-04-16,1991.2876712328766,1991,4,16,106,0.9679377830240642,-0.25119006388481935,60.0,60,0.23,19.478,230.7,0.08,0.0,41.74,7.75,5.37
1991-04-16,1991.2876712328766,1991,4,16,106,0.9679377830240642,-0.25119006388481935,80.0,80,0.247,19.449,228.8,0.11,0.0,35.7,7.62,2.11
1991-04-16,1991.2876712328766,1991,4,16,106,0.9679377830240642,-0.25119006388481935,100.0,100,0.189,19.387,225.5,0.61,0.0,23.16,5.09,0.44
1991-04-16,1991.2876712328766,1991,4,16,106,0.9679377830240642,-0.25119006388481935,120.0,120,0.088,19.384,225.8,0.47,0.0,35.16,8.89,0.69
1991-04-16,1991.2876712328766,1991,4,16,106,0.9679377830240642,-0.25119006388481935,140.0,140,0.076,19.374,226.7,0.54,0.0,18.5,4.08,0.04
1991-05-14,1991.3643835616438,1991,5,14,134,0.7412220108485958,-0.6712599575675313,1.0,1,0.034,20.446,231.3,0.0,0.0,42.09,5.55,6.04
1991-05-14,1991.3643835616438,1991,5,14,134,0.7412220108485958,-0.6712599575675313,20.0,20,0.06,20.088,232.7,0.0,0.0,54.83,6.89,6.62
1991-05-14,1991.3643835616438,1991,5,14,134,0.7412220108485958,-0.6712599575675313,40.0,40,0.12,19.157,238.6,0.0,0.0,35.68,6.76,6.84
1991-05-14,1991.3643835616438,1991,5,14,134,0.7412220108485958,-0.6712599575675313,60.0,60,0.12,19.157,238.6,0.0,0.0,35.68,6.76,3.15
1991-05-14,1991.3643835616438,1991,5,14,134,0.7412220108485958,-0.6712599575675313,80.0,80,0.288,18.726,229.7,0.53,0.0,26.04,6.27,4.0
1991-05-14,1991.3643835616438,1991,5,14,134,0.7412220108485958,-0.6712599575675313,100.0,100,0.091,18.704,228.4,0.84,0.0,16.19,3.33,0.54
1991-05-14,1991.3643835616438,1991,5,14,134,0.7412220108485958,-0.6712599575675313,120.0,120,0.041,18.682,225.4,1.04,0.05,15.63,2.72,0.1
1991-05-14,1991.3643835616438,1991,5,14,134,0.7412220108485958,-0.6712599575675313,140.0,140,0.013,18.659,227.2,1.06,0.05,13.49,2.23,0.02
1991-06-19,1991.4630136986302,1991,6,19,170,0.21352091543979612,-0.9769384927771817,1.0,1,0.024,25.458,215.0,0.0,0.0,35.05,5.44,2.98
1991-06-19,1991.4630136986302,1991,6,19,170,0.21352091543979612,-0.9769384927771817,20.0,20,0.037,23.901,225.2,0.0,0.0,27.41,4.09,4.34
1991-06-19,1991.4630136986302,1991,6,19,170,0.21352091543979612,-0.9769384927771817,40.0,40,0.126,21.034,235.9,0.0,0.0,34.86,4.94,4.5
1991-06-19,1991.4630136986302,1991,6,19,170,0.21352091543979612,-0.9769384927771817,60.0,60,0.126,21.203,235.9,0.0,0.0,34.86,4.94,5.49
1991-06-19,1991.4630136986302,1991,6,19,170,0.21352091543979612,-0.9769384927771817,100.0,100,0.132,19.592,226.5,0.0,0.0,27.25,4.81,1.88
1991-06-19,1991.4630136986302,1991,6,19,170,0.21352091543979612,-0.9769384927771817,120.0,120,0.076,19.342,221.8,0.44,0.0,20.3,3.71,0.92
1991-06-19,1991.4630136986302,1991,6,19,170,0.21352091543979612,-0.9769384927771817,140.0,140,0.018,19.212,218.1,1.26,0.0,13.21,2.24,0.11
1991-07-16,1991.5369863013698,1991,7,16,197,-0.24702218048093527,-0.9690098257244063,1.0,1,0.022,27.445,213.5,0.0,0.0,35.46,5.45,4.61
1991-07-16,1991.5369863013698,1991,7,16,197,-0.24702218048093527,-0.9690098257244063,20.0,20,0.041,26.527,234.7,0.0,0.0,40.5,6.55,4.93
1991-07-16,1991.5369863013698,1991,7,16,197,-0.24702218048093527,-0.9690098257244063,40.0,40,0.035,21.966,238.9,0.0,0.0,25.47,3.84,4.99
1991-07-16,1991.5369863013698,1991,7,16,197,-0.24702218048093527,-0.9690098257244063,60.0,60,0.175,20.735,226.4,0.0,0.0,39.79,5.93,5.02
1991-07-16,1991.5369863013698,1991,7,16,197,-0.24702218048093527,-0.9690098257244063,80.0,80,0.618,20.045,219.2,0.45,0.0,32.1,6.41,3.65
1991-07-16,1991.5369863013698,1991,7,16,197,-0.24702218048093527,-0.9690098257244063,100.0,100,0.363,19.471,214.8,1.4,0.06,21.5,3.84,2.47
1991-07-16,1991.5369863013698,1991,7,16,197,-0.24702218048093527,-0.9690098257244063,120.0,120,0.231,19.063,213.9,1.75,0.08,23.17,2.86,0.15
1991-07-16,1991.5369863013698,1991,7,16,197,-0.24702218048093527,-0.9690098257244063,140.0,140,0.053,18.789,216.0,2.29,0.11,22.52,2.36,0.37
1991-09-11,1991.6931506849314,1991,9,11,254,-0.9427611433904206,-0.33346877891818705,1.0,1,0.091,26.424,206.4,0.0,0.0,35.22,4.82,2.46
1991-09-11,1991.6931506849314,1991,9,11,254,-0.9427611433904206,-0.33346877891818705,20.0,20,0.081,26.496,207.1,0.0,0.0,30.89,4.56,1.87
1991-09-11,1991.6931506849314,1991,9,11,254,-0.9427611433904206,-0.33346877891818705,40.0,40,0.088,23.397,232.9,0.0,0.0,30.25,4.68,1.6
1991-09-11,1991.6931506849314,1991,9,11,254,-0.9427611433904206,-0.33346877891818705,60.0,60,0.132,21.171,243.0,0.0,0.0,43.57,6.1,1.91
1991-09-11,1991.6931506849314,1991,9,11,254,-0.9427611433904206,-0.33346877891818705,80.0,80,0.224,21.355,228.9,0.0,0.0,51.37,7.64,0.58
1991-09-11,1991.6931506849314,1991,9,11,254,-0.9427611433904206,-0.33346877891818705,100.0,100,0.146,19.726,217.6,0.23,0.0,31.41,5.7,0.34
1991-09-11,1991.6931506849314,1991,9,11,254,-0.9427611433904206,-0.33346877891818705,120.0,120,0.204,19.013,210.7,1.36,0.05,25.46,5.4,0.36
1991-09-11,1991.6931506849314,1991,9,11,254,-0.9427611433904206,-0.33346877891818705,140.0,140,0.116,18.854,211.2,1.92,0.07,21.33,4.29,0.16
1991-10-08,1991.7671232876712,1991,10,8,281,-0.9922222094179324,0.12447926388678869,1.0,1,0.0,25.772,210.8,0.0,0.0,31.24,5.18,2.01
1991-10-08,1991.7671232876712,1991,10,8,281,-0.9922222094179324,0.12447926388678869,20.0,20,0.017,25.173,210.5,0.0,0.0,25.66,4.2,3.28
1991-10-08,1991.7671232876712,1991,10,8,281,-0.9922222094179324,0.12447926388678869,40.0,40,0.042,24.828,214.3,0.0,0.0,26.14,4.69,2.51
1991-10-08,1991.7671232876712,1991,10,8,281,-0.9922222094179324,0.12447926388678869,60.0,60,0.106,21.439,237.7,0.0,0.0,32.41,5.17,1.66
1991-10-08,1991.7671232876712,1991,10,8,281,-0.9922222094179324,0.12447926388678869,80.0,80,0.163,20.144,226.7,0.0,0.0,27.86,5.29,0.89
1991-10-08,1991.7671232876712,1991,10,8,281,-0.9922222094179324,0.12447926388678869,100.0,100,0.143,19.569,230.2,0.06,0.0,29.97,5.66,1.35
1991-10-08,1991.7671232876712,1991,10,8,281,-0.9922222094179324,0.12447926388678869,120.0,120,0.109,19.185,213.6,0.81,0.0,22.11,4.07,0.16
1991-10-08,1991.7671232876712,1991,10,8,281,-0.9922222094179324,0.12447926388678869,140.0,140,0.087,18.976,210.2,1.38,0.0,11.17,3.09,0.02
1991-11-12,1991.86301369863,1991,11,12,316,-0.7469720876965551,0.6648553979642866,1.0,1,0.02,23.381,217.1,0.0,0.0,19.66,3.28,3.13
1991-11-12,1991.86301369863,1991,11,12,316,-0.7469720876965551,0.6648553979642866,20.0,20,0.028,23.376,217.1,0.0,0.0,22.5,4.31,4.0
1991-11-12,1991.86301369863,1991,11,12,316,-0.7469720876965551,0.6648553979642866,40.0,40,0.057,23.229,225.2,0.0,0.0,19.57,3.28,3.64
1991-11-12,1991.86301369863,1991,11,12,316,-0.7469720876965551,0.6648553979642866,60.0,60,0.099,22.291,226.4,0.0,0.0,21.36,4.18,3.03
1991-11-12,1991.86301369863,1991,11,12,316,-0.7469720876965551,0.6648553979642866,80.0,80,0.147,19.881,217.5,0.22,0.0,18.63,3.27,2.46
1991-11-12,1991.86301369863,1991,11,12,316,-0.7469720876965551,0.6648553979642866,100.0,100,0.177,19.449,210.9,0.81,0.0,17.9,3.34,0.0
1991-11-12,1991.86301369863,1991,11,12,316,-0.7469720876965551,0.6648553979642866,120.0,120,0.079,19.141,207.9,2.1,0.06,11.71,2.24,0.36
1991-12-09,1991.9369863013699,1991,12,9,343,-0.3697245428906732,0.9291414114031743,1.0,1,0.061,22.796,219.9,0.0,0.0,24.65,4.86,3.86
1991-12-09,1991.9369863013699,1991,12,9,343,-0.3697245428906732,0.9291414114031743,20.0,20,0.061,22.698,222.0,0.0,0.0,18.21,4.0,3.17
1991-12-09,1991.9369863013699,1991,12,9,343,-0.3697245428906732,0.9291414114031743,40.0,40,0.084,22.682,217.4,0.0,0.0,21.7,3.87,2.69
1991-12-09,1991.9369863013699,1991,12,9,343,-0.3697245428906732,0.9291414114031743,60.0,60,0.071,22.685,218.1,0.0,0.0,18.75,3.63,2.03
1991-12-09,1991.9369863013699,1991,12,9,343,-0.3697245428906732,0.9291414114031743,80.0,80,0.099,22.664,218.0,0.0,0.0,16.44,3.39,1.64
1991-12-09,1991.9369863013699,1991,12,9,343,-0.3697245428906732,0.9291414114031743,100.0,100,0.143,20.172,220.4,0.0,0.0,16.02,3.81,2.12
1991-12-09,1991.9369863013699,1991,12,9,343,-0.3697245428906732,0.9291414114031743,120.0,120,0.053,19.52,214.1,0.45,0.0,10.86,2.46,0.0
1991-12-09,1991.9369863013699,1991,12,9,343,-0.3697245428906732,0.9291414114031743,140.0,140,0.053,19.22,209.1,0.81,0.0,9.99,1.96,0.01
1992-01-09,1992.0218579234972,1992,1,9,9,0.15430882066428117,0.9880226656636976,1.0,1,0.266,20.732,221.8,0.07,0.0,25.87,4.47,10.49
1992-01-09,1992.0218579234972,1992,1,9,9,0.15430882066428117,0.9880226656636976,20.0,20,0.283,20.738,221.9,0.07,0.0,24.06,3.84,9.36
1992-01-09,1992.0218579234972,1992,1,9,9,0.15430882066428117,0.9880226656636976,40.0,40,0.284,20.74,221.0,0.08,0.0,23.09,4.09,4.58
1992-01-09,1992.0218579234972,1992,1,9,9,0.15430882066428117,0.9880226656636976,60.0,60,0.246,20.745,221.7,0.09,0.0,23.86,3.66,1.49
1992-01-09,1992.0218579234972,1992,1,9,9,0.15430882066428117,0.9880226656636976,80.0,80,0.145,20.75,225.7,0.12,0.0,20.78,4.09,0.12
1992-01-09,1992.0218579234972,1992,1,9,9,0.15430882066428117,0.9880226656636976,100.0,100,0.272,20.791,220.5,0.12,0.0,20.8,4.04,0.25
1992-01-09,1992.0218579234972,1992,1,9,9,0.15430882066428117,0.9880226656636976,120.0,120,0.147,20.768,218.6,0.31,0.0,19.15,5.03,0.0
1992-01-09,1992.0218579234972,1992,1,9,9,0.15430882066428117,0.9880226656636976,140.0,140,0.017,20.217,209.5,1.08,0.0,6.89,1.84,0.01
1992-01-28,1992.0737704918033,1992,1,28,28,0.4635502709028509,0.886070621534138,1.0,1,0.223,19.647,229.3,0.57,0.0,20.83,4.55,13.1
1992-01-28,1992.0737704918033,1992,1,28,28,0.4635502709028509,0.886070621534138,20.0,20,0.215,19.652,225.7,0.58,0.0,24.18,6.3,12.56
1992-01-28,1992.0737704918033,1992,1,28,28,0.4635502709028509,0.886070621534138,40.0,40,0.238,19.636,224.0,0.59,0.0,23.7,5.68,7.4
1992-01-28,1992.0737704918033,1992,1,28,28,0.4635502709028509,0.886070621534138,60.0,60,0.211,19.653,224.3,0.59,0.0,22.69,3.43,2.88
1992-01-28,1992.0737704918033,1992,1,28,28,0.4635502709028509,0.886070621534138,80.0,80,0.204,19.664,223.8,0.58,0.0,27.48,6.81,1.08
1992-01-28,1992.0737704918033,1992,1,28,28,0.4635502709028509,0.886070621534138,100.0,100,0.219,19.668,225.8,0.59,0.0,21.23,4.93,0.28
1992-01-28,1992.0737704918033,1992,1,28,28,0.4635502709028509,0.886070621534138,140.0,140,0.235,19.612,226.0,0.58,0.0,49.48,6.68,0.0
1992-02-13,1992.1174863387978,1992,2,13,44,0.6870527672236669,0.7266075247685656,1.0,1,0.302,19.368,224.7,0.65,0.0,23.02,5.15,15.77
1992-02-13,1992.1174863387978,1992,2,13,44,0.6870527672236669,0.7266075247685656,20.0,20,0.322,19.321,226.2,0.65,0.0,27.09,5.46,16.35
1992-02-13,1992.1174863387978,1992,2,13,44,0.6870527672236669,0.7266075247685656,40.0,40,0.322,19.287,224.1,0.63,0.0,25.06,5.37,11.8
1992-02-13,1992.1174863387978,1992,2,13,44,0.6870527672236669,0.7266075247685656,60.0,60,0.302,19.29,224.9,0.64,0.0,21.39,4.33,4.86
1992-02-13,1992.1174863387978,1992,2,13,44,0.6870527672236669,0.7266075247685656,80.0,80,0.293,19.307,227.3,0.63,0.0,17.65,4.21,1.11
1992-02-13,1992.1174863387978,1992,2,13,44,0.6870527672236669,0.7266075247685656,100.0,100,0.253,19.306,225.2,0.62,0.0,18.72,3.87,0.43
1992-02-13,1992.1174863387978,1992,2,13,44,0.6870527672236669,0.7266075247685656,120.0,120,0.211,19.279,227.1,0.59,0.0,15.25,4.01,0.21
1992-02-13,1992.1174863387978,1992,2,13,44,0.6870527672236669,0.7266075247685656,140.0,140,0.106,19.236,221.7,0.9,0.0,10.85,2.76,0.08
1992-02-25,1992.1502732240438,1992,2,25,56,0.8214765533024142,0.5702422926917871,1.0,1,0.173,19.771,230.0,0.0,0.0,34.24,6.79,10.89
1992-02-25,1992.1502732240438,1992,2,25,56,0.8214765533024142,0.5702422926917871,20.0,20,0.181,19.495,230.7,0.07,0.0,35.16,7.1,8.62
1992-02-25,1992.1502732240438,1992,2,25,56,0.8214765533024142,0.5702422926917871,40.0,40,0.173,19.269,224.2,0.71,0.0,19.9,5.17,8.22
1992-02-25,1992.1502732240438,1992,2,25,56,0.8214765533024142,0.5702422926917871,60.0,60,0.091,19.257,224.6,0.79,0.0,12.18,3.62,4.66
1992-02-25,1992.1502732240438,1992,2,25,56,0.8214765533024142,0.5702422926917871,80.0,80,0.046,19.256,225.1,0.76,0.05,11.5,3.78,1.35
1992-02-25,1992.1502732240438,1992,2,25,56,0.8214765533024142,0.5702422926917871,100.0,100,0.025,19.238,221.3,1.19,0.04,7.08,2.47,0.48
1992-02-25,1992.1502732240438,1992,2,25,56,0.8214765533024142,0.5702422926917871,120.0,120,0.041,19.098,225.6,1.07,0.04,7.46,2.54,0.08
1992-02-25,1992.1502732240438,1992,2,25,56,0.8214765533024142,0.5702422926917871,140.0,140,0.036,19.02,223.0,0.94,0.04,7.46,2.54,0.03
1992-03-10,1992.188524590164,1992,3,10,70,0.9338372288229252,0.35769823883312546,1.0,1,0.113,19.659,229.2,0.0,0.0,25.07,4.79,12.78
1992-03-10,1992.188524590164,1992,3,10,70,0.9338372288229252,0.35769823883312546,40.0,40,0.143,19.604,228.6,0.0,0.0,28.48,5.42,12.27
1992-03-10,1992.188524590164,1992,3,10,70,0.9338372288229252,0.35769823883312546,60.0,60,0.227,19.307,230.3,0.0,0.0,29.45,5.54,9.02
1992-03-10,1992.188524590164,1992,3,10,70,0.9338372288229252,0.35769823883312546,80.0,80,0.181,19.358,228.0,0.0,0.0,28.38,5.8,3.22
1992-03-10,1992.188524590164,1992,3,10,70,0.9338372288229252,0.35769823883312546,100.0,100,0.181,19.276,225.0,0.42,0.0,19.6,3.96,1.25
1992-03-10,1992.188524590164,1992,3,10,70,0.9338372288229252,0.35769823883312546,120.0,120,0.068,19.197,222.6,0.66,0.0,13.94,3.15,0.48
1992-03-10,1992.188524590164,1992,3,10,70,0.9338372288229252,0.35769823883312546,140.0,140,0.053,19.136,219.6,0.98,0.0,9.18,2.42,0.28
1992-03-19,1992.2131147540983,1992,3,19,79,0.9778483415056568,0.20931464596304847,40.0,40,0.219,19.059,224.9,0.0,0.0,23.37,5.37,16.06
1992-03-19,1992.2131147540983,1992,3,19,79,0.9778483415056568,0.20931464596304847,60.0,60,0.068,18.963,225.3,0.0,0.0,19.47,5.11,6.65
1992-03-19,1992.2131147540983,1992,3,19,79,0.9778483415056568,0.20931464596304847,80.0,80,0.03,18.948,215.4,0.88,0.04,17.76,4.14,2.83
1992-03-19,1992.2131147540983,1992,3,19,79,0.9778483415056568,0.20931464596304847,100.0,100,0.023,19.161,217.7,1.06,0.04,16.7,4.78,0.68
1992-03-19,1992.2131147540983,1992,3,19,79,0.9778483415056568,0.20931464596304847,120.0,120,0.025,19.122,217.9,1.11,0.04,13.17,3.68,0.22
1992-03-19,1992.2131147540983,1992,3,19,79,0.9778483415056568,0.20931464596304847,140.0,140,0.009,19.108,222.6,0.81,0.04,21.24,6.08,0.0
1992-04-12,1992.27868852459,1992,4,12,103,0.9796136916454901,-0.20089055513063506,1.0,1,0.133,20.037,231.9,0.0,0.0,32.67,6.3,11.5
1992-04-12,1992.27868852459,1992,4,12,103,0.9796136916454901,-0.20089055513063506,20.0,20,0.151,19.539,233.0,0.0,0.0,39.63,6.75,13.32
1992-04-12,1992.27868852459,1992,4,12,103,0.9796136916454901,-0.20089055513063506,40.0,40,0.227,19.456,231.1,0.0,0.0,39.22,6.43,10.33
1992-04-12,1992.27868852459,1992,4,12,103,0.9796136916454901,-0.20089055513063506,60.0,60,0.433,19.438,226.1,0.33,0.0,40.98,8.56,10.05
1992-04-12,1992.27868852459,1992,4,12,103,0.9796136916454901,-0.20089055513063506,80.0,80,0.113,19.435,225.2,0.4,0.0,14.43,4.23,2.17
1992-04-12,1992.27868852459,1992,4,12,103,0.9796136916454901,-0.20089055513063506,100.0,100,0.174,19.449,225.9,0.39,0.0,20.47,5.46,0.51
1992-04-12,1992.27868852459,1992,4,12,103,0.9796136916454901,-0.20089055513063506,120.0,120,0.274,19.436,225.9,0.38,0.0,27.65,6.37,0.0
1992-04-12,1992.27868852459,1992,4,12,103,0.9796136916454901,-0.20089055513063506,140.0,140,0.265,19.43,226.5,0.38,0.0,21.81,5.65,0.02
1992-04-21,1992.3032786885246,1992,4,21,112,0.9368813462954315,-0.3496474552512284,1.0,1,0.058,20.288,226.8,0.0,0.0,28.36,5.26,7.28
1992-04-21,1992.3032786885246,1992,4,21,112,0.9368813462954315,-0.3496474552512284,20.0,20,0.055,20.134,227.0,0.0,0.0,30.87,5.33,9.04
1992-04-21,1992.3032786885246,1992,4,21,112,0.9368813462954315,-0.3496474552512284,40.0,40,0.07,19.936,227.2,0.0,0.0,28.94,5.26,7.7
1992-04-21,1992.3032786885246,1992,4,21,112,0.9368813462954315,-0.3496474552512284,60.0,60,0.121,19.847,227.0,0.0,0.0,33.42,5.92,6.86
1992-04-21,1992.3032786885246,1992,4,21,112,0.9368813462954315,-0.3496474552512284,80.0,80,0.236,19.506,220.7,0.34,0.0,30.69,6.89,2.37
1992-04-21,1992.3032786885246,1992,4,21,112,0.9368813462954315,-0.3496474552512284,100.0,100,0.161,19.5,222.6,0.53,0.0,24.05,5.01,1.07
1992-04-21,1992.3032786885246,1992,4,21,112,0.9368813462954315,-0.3496474552512284,120.0,120,0.042,19.31,223.9,0.54,0.0,12.09,2.99,0.18
1992-04-21,1992.3032786885246,1992,4,21,112,0.9368813462954315,-0.3496474552512284,140.0,140,0.017,19.096,226.4,0.45,0.0,8.7,2.34,0.0
1992-05-05,1992.3415300546449,1992,5,5,126,0.8263541987239096,-0.5631507242749186,1.0,1,0.025,21.126,223.1,0.0,0.0,21.09,3.65,2.57
1992-05-05,1992.3415300546449,1992,5,5,126,0.8263541987239096,-0.5631507242749186,20.0,20,0.023,21.007,221.9,0.0,0.0,25.83,4.04,3.44
1992-05-05,1992.3415300546449,1992,5,5,126,0.8263541987239096,-0.5631507242749186,40.0,40,0.033,21.046,221.8,0.0,0.0,24.58,4.29,3.52
1992-05-05,1992.3415300546449,1992,5,5,126,0.8263541987239096,-0.5631507242749186,60.0,60,0.129,20.447,222.1,0.0,0.0,27.08,5.65,3.01
1992-05-05,1992.3415300546449,1992,5,5,126,0.8263541987239096,-0.5631507242749186,80.0,80,0.395,20.124,219.9,0.0,0.0,36.03,7.8,2.94
1992-05-05,1992.3415300546449,1992,5,5,126,0.8263541987239096,-0.5631507242749186,100.0,100,0.406,19.504,219.6,0.0,0.0,38.71,8.57,2.79
1992-05-05,1992.3415300546449,1992,5,5,126,0.8263541987239096,-0.5631507242749186,120.0,120,0.379,19.836,219.2,0.13,0.0,34.75,7.8,3.47
1992-05-05,1992.3415300546449,1992,5,5,126,0.8263541987239096,-0.5631507242749186,140.0,140,0.208,19.338,223.3,0.23,0.0,22.54,5.26,0.6
1992-05-19,1992.379781420765,1992,5,19,140,0.6680638642135335,-0.7441039398713607,1.0,1,0.042,21.867,223.8,0.0,0.0,30.13,5.06,3.62
1992-05-19,1992.379781420765,1992,5,19,140,0.6680638642135335,-0.7441039398713607,20.0,20,0.058,21.434,225.8,0.0,0.0,36.29,5.97,3.4
1992-05-19,1992.379781420765,1992,5,19,140,0.6680638642135335,-0.7441039398713607,40.0,40,0.058,20.126,231.7,0.0,0.0,30.44,5.13,2.23
1992-05-19,1992.379781420765,1992,5,19,140,0.6680638642135335,-0.7441039398713607,60.0,60,0.095,19.687,232.2,0.0,0.0,34.38,6.16,3.1
1992-05-19,1992.379781420765,1992,5,19,140,0.6680638642135335,-0.7441039398713607,80.0,80,0.255,19.35,228.3,0.0,0.0,38.61,7.96,3.09
1992-05-19,1992.379781420765,1992,5,19,140,0.6680638642135335,-0.7441039398713607,100.0,100,0.189,19.201,221.7,0.61,0.0,27.55,6.55,0.58
1992-05-19,1992.379781420765,1992,5,19,140,0.6680638642135335,-0.7441039398713607,120.0,120,0.085,19.078,219.7,1.03,0.0,18.1,4.09,0.06
1992-05-19,1992.379781420765,1992,5,19,140,0.6680638642135335,-0.7441039398713607,140.0,140,0.066,18.924,219.9,1.2,0.04,12.76,2.99,0.07
1992-06-17,1992.4590163934427,1992,6,17,169,0.23030567023061221,-0.9731183372332619,1.0,1,0.041,23.661,215.8,0.0,0.0,32.18,4.43,4.19
1992-06-17,1992.4590163934427,1992,6,17,169,0.23030567023061221,-0.9731183372332619,20.0,20,0.067,23.181,217.7,0.0,0.0,23.75,4.16,4.17
1992-06-17,1992.4590163934427,1992,6,17,169,0.23030567023061221,-0.9731183372332619,40.0,40,0.057,20.429,232.1,0.0,0.0,22.67,3.97,5.68
1992-06-17,1992.4590163934427,1992,6,17,169,0.23030567023061221,-0.9731183372332619,60.0,60,0.104,19.7,220.8,0.0,0.0,19.98,3.07,4.72
1992-06-17,1992.4590163934427,1992,6,17,169,0.23030567023061221,-0.9731183372332619,80.0,80,0.31,19.377,216.7,0.0,0.0,28.45,5.52,4.78
1992-06-17,1992.4590163934427,1992,6,17,169,0.23030567023061221,-0.9731183372332619,100.0,100,0.111,18.773,213.8,1.1,0.0,16.96,2.87,0.97
1992-06-17,1992.4590163934427,1992,6,17,169,0.23030567023061221,-0.9731183372332619,120.0,120,0.057,18.743,215.2,1.84,0.07,9.96,2.09,0.17
1992-06-17,1992.4590163934427,1992,6,17,169,0.23030567023061221,-0.9731183372332619,140.0,140,0.005,18.758,220.7,1.49,0.04,8.18,1.26,0.03
1992-07-14,1992.532786885246,1992,7,14,196,-0.23030567023061196,-0.973118337233262,1.0,1,0.034,26.52,206.9,0.0,0.0,29.84,3.57,3.69
1992-07-14,1992.532786885246,1992,7,14,196,-0.23030567023061196,-0.973118337233262,20.0,20,0.032,25.447,212.8,0.0,0.0,22.9,3.12,3.39
1992-07-14,1992.532786885246,1992,7,14,196,-0.23030567023061196,-0.973118337233262,40.0,40,0.045,21.829,235.9,0.0,0.0,27.19,3.63,4.03
1992-07-14,1992.532786885246,1992,7,14,196,-0.23030567023061196,-0.973118337233262,60.0,60,0.071,20.636,235.1,0.0,0.0,24.72,3.75,4.67
1992-07-14,1992.532786885246,1992,7,14,196,-0.23030567023061196,-0.973118337233262,80.0,80,0.12,20.297,221.1,0.0,0.0,16.77,2.45,2.61
1992-07-14,1992.532786885246,1992,7,14,196,-0.23030567023061196,-0.973118337233262,100.0,100,0.177,19.554,219.9,0.0,0.0,20.46,3.75,1.71
1992-07-14,1992.532786885246,1992,7,14,196,-0.23030567023061196,-0.973118337233262,120.0,120,0.167,19.135,212.2,0.59,0.0,16.47,3.29,1.25
1992-07-14,1992.532786885246,1992,7,14,196,-0.23030567023061196,-0.973118337233262,140.0,140,0.078,18.911,206.2,1.54,0.0,9.06,1.79,0.08
1992-08-18,1992.6284153005465,1992,8,18,231,-0.7412220108485957,-0.6712599575675315,1.0,1,0.043,28.327,201.9,0.0,0.11,24.02,3.2,2.67
1992-08-18,1992.6284153005465,1992,8,18,231,-0.7412220108485957,-0.6712599575675315,20.0,20,0.062,25.082,219.3,0.0,0.05,27.61,4.14,3.8
1992-08-18,1992.6284153005465,1992,8,18,231,-0.7412220108485957,-0.6712599575675315,40.0,40,0.066,23.831,223.1,0.0,0.0,25.41,3.93,3.07
